season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,award_share,mov,mov_adj,win_loss_pct
1982,James Silas,SG,32,CLE,67,34,21.6,3.7,8.6,0.438,0,0.1,0,3.7,8.5,0.442,0.438,3.7,4.3,0.86,0.4,1.2,1.6,3.3,0.6,0.1,1.6,1.6,11.2,1447,15.7,0.535,0.009,0.499,1.9,6.9,4.3,22.4,1.3,0.2,13.3,22.9,2.2,0.2,2.4,0.078,0.9,-1.6,-0.7,0.5,0,-8.51,-7.77,0.183
1982,Jim Smith,PF,23,SDC,72,3,11.9,1.2,2.3,0.509,0,0,,1.2,2.3,0.509,0.509,0.5,1.2,0.459,1,1.5,2.5,0.6,0.3,0.7,0.7,2.6,2.9,858,9.2,0.511,0,0.503,9.7,15.7,12.6,6.7,1.2,3.4,18.5,12,0.2,0.4,0.6,0.034,-3.5,0.4,-3.1,-0.2,0,-7.39,-7.05,0.207
1982,Larry Smith,PF,24,GSW,74,55,29.9,3,5.6,0.534,0,0,0,3,5.6,0.535,0.534,1.2,2.1,0.553,3.8,7.2,11,1.1,0.9,0.7,1.4,3.9,7.1,2213,12.8,0.548,0.002,0.386,13.5,26.8,20,4.6,1.4,1.4,17.9,10.7,2.3,3,5.2,0.113,-0.4,0.1,-0.3,1,0,1.04,0.8,0.549
1982,Phil Smith,SG,29,TOT,74,41,27.6,4.6,10.3,0.447,0.1,0.4,0.185,4.5,9.9,0.456,0.45,2.2,3,0.731,0.7,1.8,2.5,4.1,0.9,0.4,2.1,2.9,11.5,2042,12.2,0.494,0.035,0.293,2.9,7.6,5.2,20.7,1.6,0.7,15.3,20.3,0.8,0.8,1.6,0.037,-1.1,-1.1,-2.2,-0.1,0,0,0,0.5
1982,Randy Smith,SG,33,NYK,82,40,24.8,4.2,9.1,0.465,0,0.1,0.273,4.2,9,0.468,0.467,1.5,1.8,0.808,0.6,1.2,1.9,3.1,1.1,0,1.5,2.4,10,2033,12.2,0.504,0.015,0.202,2.9,5.9,4.4,17.5,2.2,0,13.2,19,1.2,1.2,2.4,0.058,-1.6,-0.4,-2,0,0,-2.67,-2.15,0.402
1982,Robert Smith,PG,26,MIL,17,1,18.6,3.1,6.5,0.473,0.1,0.6,0.2,2.9,5.9,0.5,0.482,0.6,0.7,0.833,0.1,0.8,0.8,2.6,0.6,0.1,0.8,2.1,6.8,316,10.6,0.503,0.091,0.109,0.4,4.5,2.5,19.1,1.5,0.2,10.8,16.8,0.3,0.3,0.6,0.096,-2.1,0,-2.1,0,0,5.48,5.38,0.671
1982,Ricky Sobers,SG,29,CHI,80,6,24.2,4.5,10,0.453,0.2,1,0.25,4.3,9.1,0.474,0.465,2.4,3.2,0.768,0.5,1.3,1.8,3.8,0.9,0.2,2.7,3,11.8,1938,12.2,0.515,0.095,0.317,2.3,5.9,4.2,23.5,1.8,0.5,19.2,24.4,-0.2,1.2,1,0.024,-2,-1.4,-3.4,-0.7,0,-2.02,-1.57,0.415
1982,Jim Spanarkel,SG,24,DAL,82,1,21.4,3.3,6.9,0.479,0.1,0.3,0.333,3.2,6.6,0.485,0.486,3.4,4,0.853,1.2,1.4,2.6,2.5,1,0.1,1.4,1.7,10.1,1755,17.2,0.584,0.043,0.58,6.2,7.5,6.8,16.6,2.4,0.3,13.6,19.2,4.1,1.1,5.2,0.142,2,0.2,2.2,1.9,0,-4.43,-4.48,0.341
1982,Rory Sparrow,PG,23,ATL,82,82,31.8,4.5,8.9,0.501,0,0.2,0.067,4.5,8.7,0.51,0.502,1.5,1.8,0.838,0.6,2.1,2.7,5.2,1.1,0.2,1.8,2.9,10.5,2610,13,0.539,0.021,0.203,2.3,7.4,4.9,24.4,1.7,0.3,15.4,15.6,2.9,2.7,5.6,0.104,-0.4,0.5,0.1,1.4,0,0.54,0.81,0.512
1982,Larry Spriggs,SF,22,HOU,4,0,9.3,1.8,2.8,0.636,0,0,,1.8,2.8,0.636,0.636,0,0.5,0,0.5,1,1.5,1,0.5,0,1,1.8,3.5,37,11.7,0.589,0,0.182,5.8,12.4,9,15.5,2.7,0,25.2,17.6,0,0,0,0.037,-3.8,0.3,-3.5,0,0,-0.04,-0.39,0.561
1982,Kevin Stacom,SG,30,MIL,7,0,12.9,2,4.9,0.412,0.1,0.3,0.5,1.9,4.6,0.406,0.426,0.1,0.3,0.5,0.3,0.7,1,1,0.1,0,1.3,0.9,4.3,90,4,0.43,0.059,0.059,2.6,6.1,4.5,10.5,0.5,0,20.5,20.1,-0.2,0.1,-0.1,-0.06,-4.1,-1.2,-5.3,-0.1,0,5.48,5.38,0.671
1982,Brian Taylor,PG,30,SDC,41,40,31.1,4,8,0.503,0.6,1.5,0.365,3.5,6.5,0.536,0.538,2.2,2.7,0.818,0.6,1.7,2.3,5.6,1.1,0.2,2,2.8,10.8,1274,13.7,0.588,0.192,0.335,2.4,6.7,4.5,23.4,1.7,0.4,17.9,14.7,2.3,0,2.3,0.085,0.9,-1.1,-0.2,0.6,0,-7.39,-7.05,0.207
1982,Carlos Terry,SG,25,WSB,13,0,4.6,0.2,1.2,0.2,0,0.2,0,0.2,0.9,0.25,0.2,0.2,0.3,0.75,0.4,0.5,0.9,0.6,0.2,0.1,0.4,1.2,0.7,60,3.1,0.268,0.2,0.267,9.3,12.5,10.9,16.5,2.4,0.9,23,15.2,-0.2,0.1,-0.1,-0.048,-5.4,0.6,-4.7,-0.1,0,0.88,1.06,0.524
1982,Reggie Theus,SG,24,CHI,82,82,34.6,6.8,14.6,0.469,0.3,1.2,0.25,6.5,13.3,0.489,0.479,4.4,5.5,0.808,1.4,2.4,3.8,5.8,1.1,0.2,3.4,3,18.4,2838,16.2,0.542,0.084,0.376,4.8,7.5,6.2,25.8,1.5,0.3,16.6,24.6,3.8,1.5,5.3,0.09,1.2,-1.4,-0.2,1.2,0,-2.02,-1.57,0.415
1982,Isiah Thomas,PG,20,DET,72,72,33.8,6.3,14.8,0.424,0.2,0.8,0.288,6.1,14,0.432,0.432,4.2,6,0.704,0.8,2.1,2.9,7.8,2.1,0.2,4.2,3.5,17,2433,14.5,0.487,0.055,0.402,2.5,7.1,4.7,32.6,2.8,0.4,19.2,25,-0.2,2.5,2.3,0.046,-0.3,-0.6,-0.8,0.7,0.004,-0.91,-0.63,0.476
1982,David Thompson,SG,27,DEN,61,5,20.4,5.1,10.6,0.486,0.1,0.2,0.286,5.1,10.3,0.49,0.489,4.5,5.6,0.814,0.9,1.5,2.4,1.9,0.6,0.5,2.3,2.4,14.9,1246,17.6,0.571,0.022,0.526,5,7.6,6.4,12.5,1.2,1.2,15.2,28.5,2.1,0,2,0.079,1,-2.8,-1.8,0.1,0,0.52,0.13,0.561
1982,Mychal Thompson,C,27,POR,79,78,39.6,8.6,16.5,0.523,0,0,,8.6,16.5,0.523,0.523,3.5,5.6,0.628,3.3,8.4,11.7,4,0.9,1.4,3.1,2.9,20.8,3129,19.2,0.548,0,0.342,9.3,23.4,16.4,14.6,1.1,1.9,14,22.9,4.5,3.6,8.2,0.125,2.3,0,2.3,3.4,0.001,0.6,0.39,0.512
1982,Ray Tolbert,PF,23,TOT,64,0,9.5,1.6,3.2,0.495,0,0,0,1.6,3.1,0.5,0.495,0.3,0.5,0.543,0.8,1.2,2,0.5,0.2,0.3,0.7,1.3,3.4,607,10.3,0.504,0.01,0.173,9.3,13.4,11.4,7.6,0.9,1.5,17.1,17.8,-0.1,0.9,0.7,0.058,-2.9,-0.1,-3,-0.2,0,0,0,0.5
1982,Andrew Toney,SG,24,PHI,77,1,24.8,6.6,12.7,0.522,0.3,0.8,0.424,6.3,11.9,0.528,0.535,2.9,4,0.742,0.6,1.2,1.7,3.7,0.8,0.2,2.8,3.5,16.5,1909,17.2,0.572,0.06,0.313,2.7,5.1,4,23.1,1.6,0.5,16.1,29,2.3,1.7,4,0.1,0.7,-1.5,-0.7,0.6,0,5.73,5.74,0.707
1982,Raymond Townsend,SG,26,IND,14,0,6.8,0.8,2.9,0.268,0.1,0.6,0.222,0.6,2.3,0.281,0.293,0.8,1.4,0.55,0.1,0.8,0.9,0.7,0.2,0,0.4,1.3,2.5,95,4.4,0.351,0.22,0.488,2.2,12.8,7.4,14.5,1.5,0,10.8,24.5,-0.3,0.1,-0.2,-0.078,-5.7,-0.6,-6.2,-0.2,0,-1.87,-1.49,0.427
1982,Kelly Tripucka,SF,22,DET,82,82,37.5,7.8,15.6,0.496,0.1,0.3,0.227,7.7,15.4,0.501,0.498,6,7.6,0.797,2.7,2.7,5.4,3.3,1.1,0.2,3.4,2.9,21.6,3077,16.4,0.57,0.017,0.485,7.6,8.2,7.9,12.7,1.3,0.3,15.3,23.3,5.4,2.1,7.5,0.117,1.5,-1.3,0.2,1.7,0.02,-0.91,-0.63,0.476
1982,Elston Turner,SF,22,DAL,80,62,25,3.5,8,0.441,0,0.1,0,3.5,7.9,0.444,0.441,1.2,1.7,0.703,1.8,2,3.8,2.4,0.9,0,1.5,2.3,8.3,1996,10.7,0.472,0.006,0.216,7.9,9.4,8.6,13.2,1.8,0.1,14.2,16.8,0.3,1,1.4,0.033,-1.5,-0.8,-2.3,-0.2,0,-4.43,-4.48,0.341
1982,Terry Tyler,PF,25,DET,82,0,24.3,4.1,7.8,0.523,0,0,0.25,4.1,7.8,0.524,0.523,1.7,2.3,0.74,1.9,4.1,6,1.5,0.9,2,1.5,2.2,9.9,1989,16.9,0.56,0.006,0.299,8.2,19.3,13.6,8.7,1.8,4.4,14.3,16.7,2.5,3,5.5,0.133,0.9,2.1,2.9,2.5,0,-0.91,-0.63,0.476
1982,Darnell Valentine,PG,22,POR,82,14,16.9,2.3,5.5,0.413,0,0.1,0,2.3,5.4,0.421,0.413,1.9,2.4,0.76,0.6,1.2,1.8,3.3,1.1,0,1.5,2.3,6.4,1387,13.1,0.486,0.02,0.442,3.9,8.1,6,24.9,3.2,0.1,19,19.8,0.3,1.4,1.7,0.059,-2,0.5,-1.6,0.2,0,0.6,0.39,0.512
1982,Jan van Breda Kolff,SF,30,NJN,41,0,11,1,2,0.5,0,0,0,1,2,0.513,0.5,1.5,1.9,0.816,0.4,0.8,1.2,0.8,0.3,0.3,0.7,1.5,3.5,452,10.2,0.624,0.024,0.927,4.2,7.8,6,8.9,1.2,1.7,20.1,12.8,0.6,0.5,1.1,0.119,-1.8,1,-0.7,0.1,0,0.68,0.87,0.537
1982,Kiki Vandeweghe,PF,23,DEN,82,78,33.8,8.6,15.4,0.56,0,0.2,0.077,8.6,15.2,0.565,0.561,4.2,4.9,0.857,1.8,3.8,5.6,3,0.6,0.4,2.3,2.6,21.5,2775,18.9,0.612,0.01,0.321,5.9,11.7,8.9,11.9,0.8,0.5,11.6,22.3,7.8,-0.1,7.7,0.133,3.1,-2.5,0.6,1.8,0,0.52,0.13,0.561
1982,Pete Verhoeven,PF,22,POR,71,22,17,2.1,4.2,0.503,0,0,,2.1,4.2,0.503,0.503,0.7,1,0.708,1.5,2.1,3.6,0.7,0.6,0.3,0.8,3,4.9,1207,10.4,0.533,0,0.243,9.9,13.6,11.8,5.4,1.7,1,14.4,13,1,1.1,2.1,0.085,-2.4,0,-2.4,-0.1,0,0.6,0.39,0.512
1982,Jay Vincent,PF,22,DAL,81,62,32.4,8.9,17.9,0.497,0,0,0.25,8.9,17.8,0.497,0.497,3.6,5,0.716,2.2,4.7,7,2.2,1.1,0.3,2.4,3.8,21.4,2626,18.7,0.532,0.003,0.282,7.7,17.3,12.3,11.5,1.7,0.5,10.6,28.6,3.6,2,5.6,0.102,1.7,-1.2,0.5,1.6,0.001,-4.43,-4.48,0.341
1982,Danny Vranes,SF,23,SEA,77,1,14,1.9,3.4,0.546,0,0,0,1.9,3.4,0.548,0.546,1.2,1.9,0.601,0.9,1.6,2.6,0.7,0.4,0.3,0.9,1.9,4.9,1075,11.2,0.573,0.004,0.565,7.4,12.4,10,6.9,1.3,1.1,17.2,15.2,0.8,1.5,2.4,0.106,-2.1,0.5,-1.6,0.1,0,4.13,3.69,0.634
1982,Foots Walker,PG,30,NJN,77,54,24.2,2,4.9,0.413,0,0.1,0.333,2,4.8,0.415,0.417,1.8,2.5,0.727,0.4,1.5,1.9,5.2,1.6,0.1,1.4,2.3,5.9,1861,11.8,0.492,0.024,0.513,1.9,7.3,4.6,26.7,3,0.2,18.8,12.2,1.4,2.8,4.2,0.108,-1.6,2,0.4,1.1,0,0.68,0.87,0.537
1982,Wally Walker,SF,27,SEA,70,70,28.1,4.3,9,0.48,0,0,0,4.3,9,0.482,0.48,1.3,1.9,0.672,1.5,2.8,4.4,3.1,0.5,0.4,1.6,3.1,9.9,1965,11.4,0.504,0.003,0.213,6.2,10.5,8.4,15.2,0.9,0.8,13.9,16.9,1.1,2.4,3.5,0.087,-1.2,0,-1.1,0.4,0,4.13,3.69,0.634
1982,Kermit Washington,PF,30,POR,20,4,20.9,1.9,3.9,0.487,0,0,,1.9,3.9,0.487,0.487,1.2,2.1,0.585,2,3.9,5.9,1.5,0.5,0.8,1,2.8,5,418,11.7,0.521,0,0.526,10.8,20.4,15.6,8.4,1,2.1,16.5,11.3,0.4,0.5,0.8,0.095,-1.1,0.5,-0.6,0.2,0,0.6,0.39,0.512
1982,Richard Washington,PF,26,CLE,18,2,17.4,2.8,6.4,0.435,0,0.1,0,2.8,6.3,0.442,0.435,0.5,0.8,0.6,1.8,2.4,4.2,0.8,0.4,0.1,1.9,2.8,6.1,313,7.1,0.448,0.017,0.13,10.9,16.5,13.5,6.8,1.2,0.4,22.3,20.6,-0.6,0.1,-0.5,-0.072,-5.2,-1.9,-7.1,-0.5,0,-8.51,-7.77,0.183
1982,Marvin Webster,C,29,NYK,82,32,23,2.4,4.9,0.491,0,0,,2.4,4.9,0.491,0.491,1.3,2.1,0.635,2.2,3.7,6,1.2,0.3,1.1,1.1,2.6,6.2,1883,11.8,0.527,0,0.42,11,19,14.9,6.7,0.6,2.8,15.8,12.5,1.6,1.7,3.2,0.082,-1.1,-0.1,-1.2,0.4,0,-2.67,-2.15,0.402
1982,Scott Wedman,SF,29,CLE,54,39,30.3,4.8,10.9,0.441,0.1,0.4,0.217,4.7,10.5,0.451,0.446,1.2,1.7,0.733,2.4,3.3,5.6,2.5,1.4,0.3,1.4,3.5,10.9,1638,12.5,0.47,0.039,0.153,8.3,12.9,10.5,11.6,2.2,0.5,10.4,17.7,0.8,0.9,1.6,0.048,-1,-0.2,-1.2,0.4,0,-8.51,-7.77,0.183
1982,Paul Westphal,SG,31,NYK,18,12,25.1,4.8,10.8,0.443,0.1,0.4,0.25,4.7,10.3,0.452,0.448,2,2.6,0.766,0.5,0.7,1.2,5.6,1.1,0.4,2.6,3.4,11.7,451,13.3,0.489,0.041,0.242,2.2,3.4,2.8,31.8,2,1,18,23.9,0,0.3,0.3,0.032,-0.5,-1.2,-1.8,0,0,-2.67,-2.15,0.402
1982,Jerome Whitehead,C,25,SDC,72,63,30.8,5.6,10.1,0.559,0,0,,5.6,10.1,0.559,0.559,2.6,3.3,0.763,3.2,6,9.2,1.4,0.7,0.6,2,4,13.8,2214,16.7,0.599,0,0.332,12.1,23.9,17.9,6.4,1,1.1,14.5,17.9,4.4,0.9,5.3,0.114,1,-1.6,-0.6,0.8,0,-7.39,-7.05,0.207
1982,Hawkeye Whitney,SG,24,KCK,23,4,11.6,1.1,3.1,0.352,0,0,0,1.1,3,0.357,0.352,0.2,0.3,0.571,0.6,1.2,1.7,0.8,0.5,0,0.6,1.3,2.3,266,5.4,0.364,0.014,0.099,5.3,11.7,8.4,8.8,2.1,0.2,15.9,13.5,-0.4,0.3,-0.1,-0.025,-4.5,0.2,-4.3,-0.2,0,-3.1,-3.25,0.366
1982,Michael Wiley,PF,24,SDC,61,1,16.6,3.3,5.9,0.565,0,0.1,0,3.3,5.8,0.573,0.565,1.6,2.3,0.695,1.1,1.9,3,0.9,0.7,0.3,1.2,2.1,8.3,1013,16.2,0.599,0.014,0.393,7.7,13.9,10.7,7.3,1.9,0.9,14.4,19.8,1.8,0.3,2.1,0.097,0.8,-0.9,-0.1,0.5,0,-7.39,-7.05,0.207
1982,Bob Wilkerson,SF,27,CLE,65,38,27.8,4.4,10.4,0.418,0,0.3,0.167,4.3,10.2,0.425,0.42,2.2,2.8,0.784,0.9,2.9,3.8,3.6,1.4,0.4,2.1,2.9,11,1805,12.5,0.471,0.027,0.272,3.5,12.7,7.8,18.7,2.5,0.8,15.4,20.5,-0.5,1.1,0.7,0.018,-1.8,0.3,-1.5,0.2,0,-8.51,-7.77,0.183
1982,Jamaal Wilkes,SF,28,LAL,82,82,35.4,9.1,17.3,0.525,0,0,0,9.1,17.2,0.527,0.525,3,4.1,0.732,1.9,2.9,4.8,1.7,1.1,0.3,2,2.9,21.1,2906,16.5,0.554,0.003,0.237,6,8.7,7.4,6.7,1.4,0.4,9.5,23.6,5.3,2.4,7.7,0.127,0.7,-1.5,-0.8,0.9,0.001,4.87,4.37,0.695
1982,James Wilkes,SF,23,CHI,57,22,15.1,2.2,4.7,0.481,0,0,0,2.2,4.6,0.483,0.481,1,1.4,0.725,1.1,1.7,2.8,1.1,0.5,0.3,1.1,2,5.5,862,11.8,0.521,0.004,0.301,8.5,12.2,10.5,10.6,1.7,1.2,17.1,17.7,0.4,0.7,1.1,0.061,-1.6,0,-1.6,0.1,0,-2.02,-1.57,0.415
1982,Jeff Wilkins,C,26,UTA,82,62,27.7,3.8,8.8,0.437,0,0,0,3.8,8.7,0.439,0.437,1.7,2.1,0.778,1.5,6,7.5,1.1,0.4,0.9,1.6,3,9.3,2274,10.5,0.481,0.004,0.245,5.6,23.6,14.4,5,0.7,1.8,14.4,16.4,-0.5,1.5,1,0.021,-2.8,-1.2,-4,-1.2,0,-5.66,-5.63,0.305
1982,Buck Williams,PF,21,NJN,82,82,34.5,6.3,10.7,0.582,0,0,0,6.3,10.7,0.583,0.582,3,4.7,0.624,4.2,8,12.3,1.3,1,1,2.9,3.5,15.5,2825,17.2,0.603,0.001,0.44,13.7,26.6,20.1,5.4,1.4,1.7,18.3,18.2,3.6,5.3,8.9,0.152,0.7,0,0.7,1.9,0.001,0.68,0.87,0.537
1982,Freeman Williams,SG,25,TOT,60,10,16.6,4.6,10.4,0.443,0.5,1.6,0.298,4.1,8.8,0.469,0.465,2.3,2.8,0.843,0.4,0.7,1,1.4,0.5,0,1.8,1.7,12,997,15.4,0.517,0.151,0.266,2.7,4.7,3.7,14.3,1.4,0,13.3,33.2,0.4,0,0.4,0.02,0.1,-3.2,-3.2,-0.3,0,0,0,0.5
1982,Gus Williams,PG,28,SEA,80,80,36,9.7,19.9,0.486,0.1,0.5,0.225,9.6,19.4,0.492,0.488,4,5.5,0.734,1.2,1.9,3.1,6.9,2.2,0.5,2.5,2,23.4,2876,21.8,0.526,0.025,0.274,3.6,5.5,4.6,31,2.9,0.7,9.9,28.5,5.9,4.3,10.2,0.171,4.1,1,5.1,5.2,0.167,4.13,3.69,0.634
1982,Herb Williams,C,23,IND,82,75,27.8,5,10.4,0.477,0,0.1,0.286,4.9,10.3,0.478,0.478,1.5,2.3,0.67,2.1,5.2,7.4,1.7,0.6,2.2,1.7,2.4,11.5,2277,16.1,0.503,0.008,0.22,8.2,20.9,14.4,9.2,1.1,4.5,12.8,19.7,0.8,3.8,4.6,0.097,-0.5,1.3,0.8,1.6,0,-1.87,-1.49,0.427
1982,Ray Williams,SG,27,NJN,82,69,33.3,7.8,16.9,0.462,0.1,0.7,0.167,7.7,16.2,0.474,0.465,4.7,5.7,0.832,1.4,2.5,4,6,2.4,0.5,3.5,3.7,20.4,2732,19,0.527,0.039,0.336,4.8,8.7,6.7,27.4,3.4,0.9,15.4,27.4,3.3,4.6,7.9,0.139,2,1.7,3.6,3.9,0.009,0.68,0.87,0.537
1982,Sam Williams,PF,22,GSW,59,22,18.2,2.6,4.7,0.556,0,0,,2.6,4.7,0.556,0.556,0.8,1.5,0.551,1.5,3.7,5.2,0.6,0.8,1.3,1.1,2.6,6.1,1073,14.8,0.565,0,0.321,9.1,22.4,15.7,4.6,2,4,16.8,14.3,0.9,1.7,2.6,0.116,-1,1.9,0.9,0.8,0,1.04,0.8,0.549
1982,Sly Williams,SF,24,NYK,60,27,25.4,5.8,10.5,0.556,0,0.2,0.222,5.8,10.3,0.561,0.557,2.2,2.9,0.757,1.7,2.1,3.8,2.4,1.3,0.3,1.9,2.6,13.9,1521,18.6,0.59,0.014,0.275,7.4,9.7,8.5,14.2,2.4,0.6,13.9,22.2,2.9,1.3,4.2,0.133,2.3,0.2,2.6,1.7,0,-2.67,-2.15,0.402
1982,Bill Willoughby,SF,24,HOU,69,42,21.4,3.5,6.7,0.517,0,0.1,0.429,3.4,6.6,0.519,0.52,0.8,1.1,0.727,1.6,2.3,3.8,1.1,0.4,0.9,1.1,2.1,7.8,1475,13.1,0.541,0.015,0.166,7.7,12.2,9.9,7,1,2.3,13.5,16,1.5,1.1,2.6,0.086,-0.4,0,-0.4,0.6,0,-0.04,-0.39,0.561
1982,Brian Winters,SG,29,MIL,61,13,30,6.6,13.2,0.501,0.6,1.5,0.387,6,11.7,0.516,0.524,2,2.6,0.788,0.8,2,2.8,4.1,0.9,0.1,1.9,3.1,15.9,1829,15.8,0.553,0.115,0.194,3.3,7.2,5.3,20.5,1.5,0.3,11.9,22.3,3.3,2.2,5.5,0.144,1.3,-0.3,1,1.4,0,5.48,5.38,0.671
1982,Garry Witts,SF,22,WSB,46,0,10.7,1.1,1.8,0.583,0,0,0.5,1,1.8,0.585,0.589,0.7,0.9,0.825,0.6,0.7,1.3,0.8,0.4,0.1,0.8,1.6,2.9,493,9.5,0.65,0.024,0.476,6.5,7.2,6.9,10.2,1.7,0.5,25.6,11.6,0.4,0.6,1.1,0.104,-2.6,1.6,-1,0.1,0,0.88,1.06,0.524
1982,Al Wood,SG,23,TOT,48,5,19.4,3.7,7.9,0.47,0.1,0.5,0.125,3.7,7.4,0.493,0.474,1.9,2.5,0.782,1.1,1.7,2.8,1.2,0.6,0.2,1.5,2.3,9.5,930,13.2,0.524,0.063,0.312,6.3,10.7,8.4,9.1,1.6,0.6,14.1,22.5,0.5,0.4,0.9,0.046,-0.9,-1.5,-2.4,-0.1,0,0,0,0.5
1982,Howard Wood,SF,22,UTA,42,3,8.1,1.3,2.9,0.458,0,0,0,1.3,2.8,0.462,0.458,0.8,1.2,0.654,0.5,1,1.5,0.2,0.2,0.1,0.4,0.9,3.4,342,12,0.504,0.008,0.433,6.8,13.8,10.2,3.4,1.1,0.9,9.5,18.5,0.2,0.1,0.3,0.049,-1.8,-1.8,-3.6,-0.1,0,-5.66,-5.63,0.305
1982,Mike Woodson,SG,23,TOT,83,74,28.1,6.5,12.9,0.503,0.1,0.3,0.28,6.4,12.6,0.509,0.507,2.7,3.4,0.773,1.2,1.7,3,2.7,1.7,0.4,1.8,2.7,15.7,2331,17.6,0.546,0.023,0.268,4.8,7.2,5.9,14.1,2.9,0.9,11.4,23.6,3.2,2.5,5.7,0.117,1.2,0.8,2.1,2.4,0,0,0,0.5
1982,Orlando Woolridge,SF,22,CHI,75,12,15.8,2.7,5.3,0.513,0,0,0,2.7,5.2,0.517,0.513,1.9,2.7,0.699,1.1,1.9,3,1.1,0.3,0.3,1.4,2,7.3,1188,13.4,0.565,0.008,0.523,8.2,13.3,10.8,10.1,0.9,1.1,18.1,20.9,1,0.8,1.8,0.073,-1.1,-0.9,-2.1,0,0,-2.02,-1.57,0.415
1982,Sam Worthen,PG,24,UTA,5,0,4.4,0.4,1,0.4,0,0,,0.4,1,0.4,0.4,0,0,,0.2,0,0.2,0.6,0,0,0.4,0.6,0.8,22,1.9,0.4,0,0,4.8,0,2.4,16.3,0,0,28.6,12.7,0,0,0,-0.096,-4.5,-0.5,-5,0,0,-5.66,-5.63,0.305
1982,Larry Wright,PG,27,DET,1,0,6,0,1,0,0,0,,0,1,0,0,0,0,,0,0,0,0,0,0,1,2,0,6,-17.2,0,0,0,0,0,0,0,0,0,50,13,0,0,0,-0.349,-5.1,-0.2,-5.3,0,0,-0.91,-0.63,0.476
1982,Rich Yonakor,PF,23,SAS,10,0,7,1.4,2.6,0.538,0,0,,1.4,2.6,0.538,0.538,0.5,0.7,0.714,1.3,1.4,2.7,0.3,0.1,0.2,0.2,0.7,3.3,70,20.4,0.567,0,0.269,19.9,21.4,20.7,5.8,0.7,1.6,6.4,17.7,0.2,0.1,0.3,0.201,-1.2,-0.6,-1.8,0.1,0,2.3,1.79,0.585
1983,Kareem Abdul-Jabbar,C,35,LAL,79,79,32.3,9.1,15.5,0.588,0,0,0,9.1,15.5,0.589,0.588,3.5,4.7,0.749,2.1,5.4,7.5,2.5,0.8,2.2,2.5,2.8,21.8,2554,23.6,0.619,0.002,0.302,7.6,17.6,12.8,10.8,1.1,3.5,12.6,24.6,8,2.9,10.9,0.205,4,0.5,4.5,4.2,0.02,5.55,5.06,0.707
1983,Alvan Adams,C,28,PHO,80,75,30.6,6,12.3,0.486,0,0,0.333,6,12.2,0.487,0.487,2.3,2.7,0.829,2,4.8,6.9,4.7,1.4,0.9,3,3.6,14.2,2447,16.8,0.527,0.003,0.221,7.6,16.7,12.4,21.8,2.2,1.7,18.4,22,2,4.5,6.5,0.128,0.8,1.7,2.5,2.8,0,5.06,4.61,0.646
1983,Mark Aguirre,SF,23,DAL,81,75,34.4,9.5,19.6,0.483,0.2,0.9,0.211,9.3,18.7,0.496,0.488,5.3,7.3,0.728,2.4,3.9,6.3,4.1,1,0.3,3.2,3,24.4,2784,20.5,0.535,0.048,0.371,7.3,12.5,9.8,18.2,1.3,0.5,12.4,30,5.9,1,6.9,0.118,3.6,-1.9,1.7,2.6,0,-0.41,-0.7,0.463
1983,Danny Ainge,SG,23,BOS,80,76,25.6,4.5,9,0.496,0.1,0.4,0.172,4.4,8.6,0.509,0.499,0.9,1.2,0.742,1,1.6,2.7,3.1,1.4,0.1,1.2,3.2,9.9,2048,13.2,0.519,0.04,0.135,4.4,6.8,5.6,16.1,2.5,0.2,11.4,16.5,2.8,2.4,5.2,0.121,-1,1.2,0.2,1.2,0,5.35,5.34,0.683
1983,Dwight Anderson,PG,22,DEN,5,0,6.6,1.4,2.8,0.5,0,0,,1.4,2.8,0.5,0.5,1.4,2,0.7,0,0.4,0.4,0.6,0.2,0,1,1.4,4.2,33,10.6,0.571,0,0.714,0,6.1,3.1,11.5,1.3,0,21.4,26.2,0,0,0,0.001,-4.3,-0.5,-4.8,0,0,0.62,0.27,0.549
1983,J.J. Anderson,SF,22,TOT,65,2,18.5,2.9,5.8,0.501,0,0.1,0,2.9,5.8,0.507,0.501,1.5,2.7,0.571,1.8,2.7,4.5,1,1,0.3,1.2,2.4,7.4,1202,13.7,0.526,0.011,0.462,10.4,14.4,12.5,7.6,2.3,0.9,14.8,17.4,0.9,1.4,2.3,0.094,-1,0,-0.9,0.3,0,0,0,0.5
